-4429.012,7397.146,BE21,0.0071379
-4429.012,7213.33,BE29,0.0074919
-4429.012,7029.514,BE39,0.0077948
-4429.012,6845.698,BE47,0.0080778
-4429.012,6661.882,BE57,0.0084045
-4429.012,6478.066,BE64,0.0087195
-4429.012,6294.25,BE74,0.0088092
-4429.012,6110.434,BE82,0.0089413
-4429.012,5926.618,BE92,0.0092073
-4429.012,5742.802,BE100,0.0094175
-4429.012,5558.986,BE110,0.0095225
-4429.012,5375.17,BE118,0.009661
-4429.012,5191.354,BE127,0.0098458
-4429.012,5007.538,BE135,0.0099857
-4429.012,4823.722,BE145,0.0100485
-4429.012,4639.906,BE153,0.0101295
-4429.012,4456.09,BE163,0.0102925
-4429.012,4272.274,BE171,0.0103945
-4429.012,4088.458,BE181,0.0104612
-4429.012,3904.642,BE188,0.0105412
-4429.012,3720.826,BE196,0.010695
-4429.012,3537.01,BE204,0.0107787
-4429.012,3353.194,BE214,0.0106509
-4429.012,3169.378,BE222,0.0107322
-4429.012,2985.562,BE231,0.0108224
-4429.012,2801.746,BE240,0.0108145
-4429.012,2617.93,BE248,0.0107111
-4429.012,2434.114,BE257,0.010717
-4429.012,2250.298,BE266,0.0108323
-4429.012,2066.482,BE275,0.0108123
-4429.012,1882.666,BE284,0.0106781
-4429.012,1698.85,BE293,0.0106134
-4429.012,1515.034,BE302,0.0106524
-4429.012,1331.218,BE310,0.0105813
-4429.012,1147.402,BE319,0.0104607
-4429.012,963.586,BE328,0.0104903
-4429.012,779.77,BE337,0.0105994
-4429.012,595.954,BE346,0.0106093
-4429.012,412.138,BE355,0.0104601
-4429.012,228.322,BE364,0.0104442
-4429.012,44.506,BE371,0.0104789
-4429.012,-139.31,BE378,0.0103628
-4429.012,-323.126,BE384,0.010147
-4429.012,-506.942,BE392,0.0099555
-4429.012,-690.758,BE399,0.0097683
-4429.012,-874.574,BE408,0.0094527
-4429.012,-1058.39,BE415,0.0090551
-4429.012,-1242.206,BE421,0.0087953
-4429.012,-1426.022,BE428,0.0085806
-4429.012,-1609.838,BE436,0.0082525
-4429.012,-1793.654,BE444,0.0078037
-4429.012,-1977.47,BE452,0.0074952
-4429.012,-2161.286,BE459,0.0069394
-4245.196,7948.594,BL1,0.0057156
